Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
17.7846,10.9916,10.7981,109.985,109.563,110,109.6,
17.8195,10.8471,11.0211,109.994,109.613,110,109.662,
11.0379,17.858,10.9108,109.993,109.714,110,109.736,
10.9574,11.0737,17.8996,110.016,109.76,110,109.797,
11.0971,11.018,17.9325,110.009,109.834,110,109.857,
11.1229,17.961,11.0796,109.992,109.896,110,109.917,
11.1202,11.1541,17.9985,110.014,109.939,110,109.976,
11.1728,11.1704,18.0117,109.979,109.985,109.962,110,
11.1554,11.1248,17.9697,109.923,109.991,109.901,110,
11.0781,11.1262,17.9199,109.867,109.973,109.842,110,
11.0283,11.1021,17.8739,109.811,109.974,109.787,110,
17.8365,11.0751,10.9607,109.774,110.026,109.726,110,
17.7891,11.0518,10.91,109.715,110.027,109.669,110,
11.0291,10.8646,17.7264,109.629,109.989,109.608,110,
11.0063,10.8158,17.6833,109.578,109.994,109.557,110,
10.7703,10.9788,17.6335,109.52,109.974,109.495,110,
10.7155,17.5888,10.9502,109.473,109.982,109.434,110,
17.5485,10.9309,10.6516,109.423,110.026,109.377,110,
17.4972,10.9053,10.5972,109.361,110.024,109.315,110,
17.44,10.5398,10.8724,109.297,110.009,109.225,110,
17.3716,10.4688,10.8424,109.211,110.007,109.161,110,
10.8246,10.4155,17.3079,109.12,109.988,109.093,110,
10.3644,17.2634,10.7942,109.076,109.985,109.036,110,
10.3117,17.2144,10.7723,109.015,109.986,108.978,110,
10.2653,10.7546,17.1639,108.947,109.975,108.921,110,
17.1309,10.2102,10.7309,108.916,110.006,108.864,110,
10.715,10.158,17.0697,108.828,109.991,108.805,110,
17.0342,10.6904,10.0982,108.794,110.025,108.744,110,
10.0585,16.9778,10.6669,108.723,109.984,108.685,110,
16.9342,9.99973,10.6449,108.673,110.005,108.611,110,
10.6266,9.93737,16.865,108.575,109.992,108.551,110,
9.88506,10.6016,16.8098,108.509,109.977,108.477,110,
10.5804,9.81865,16.7547,108.439,109.993,108.414,110,
16.722,10.5609,9.76559,108.405,110.021,108.359,110,
10.5443,16.67,9.71462,108.335,110.016,108.3,110,
10.5263,9.6731,16.6178,108.267,109.991,108.243,110,
9.63038,16.5782,10.504,108.225,109.984,108.186,110,
16.5303,9.56518,10.4828,108.168,110.008,108.103,110,
10.4647,16.4628,9.49398,108.076,110.013,108.044,110,
16.4259,9.45485,10.4448,108.036,110.006,107.987,110,
16.3781,9.40359,10.4281,107.975,110.007,107.929,110,
9.35922,16.3262,10.4115,107.907,109.988,107.87,110,
16.2861,9.30541,10.3958,107.858,110.006,107.814,110,
10.3848,16.2389,9.25354,107.793,110.014,107.758,110,
10.3688,16.1912,9.20273,107.732,110.014,107.698,110,
16.1503,9.15941,10.3494,107.686,110.008,107.638,110,
16.1059,10.3368,9.1059,107.627,110.021,107.582,110,
9.06782,10.319,16.0357,107.533,109.959,107.491,110,
15.9884,8.98598,10.2977,107.479,110.009,107.43,110,
8.94116,15.9337,10.283,107.407,109.987,107.367,110,
8.89169,15.8874,10.2698,107.347,109.988,107.31,110,
10.2608,8.84133,15.8392,107.28,109.991,107.254,110,
10.2483,15.8024,8.78976,107.234,110.011,107.203,110,
10.2361,8.74899,15.753,107.169,109.992,107.143,110,
8.71167,10.2232,15.7112,107.116,109.979,107.089,110,
10.2123,8.65546,15.6649,107.055,109.992,107.029,110,
8.61004,10.1986,15.6169,106.994,109.982,106.967,110,
15.5817,8.55443,10.1853,106.952,110.009,106.906,110,
10.1775,8.51021,15.5286,106.878,109.994,106.852,110,
8.47034,10.1661,15.4831,106.819,109.979,106.792,110,
8.42177,10.1552,15.4374,106.759,109.979,106.732,110,
15.4018,10.1445,8.35881,106.715,110.019,106.67,110,
15.3551,8.31519,10.1327,106.655,110.008,106.606,110,
10.1255,15.3017,8.25973,106.581,110.011,106.545,110,
8.22885,10.1159,15.2542,106.518,109.98,106.49,110,
8.18493,10.108,15.2148,106.466,109.984,106.441,110,
15.18,8.13277,10.0984,106.423,110.006,106.378,110,
15.1346,10.091,8.07866,106.361,110.018,106.316,110,
10.0841,15.0854,8.03369,106.294,110.009,106.261,110,
10.078,15.047,7.99247,106.242,110.011,106.206,110,
10.0711,7.95349,14.9991,106.177,109.994,106.15,110,
14.965,7.90658,10.0621,106.135,110.009,106.088,110,
7.8709,10.0571,14.9133,106.063,109.983,106.036,110,
7.83043,14.8805,10.051,106.02,109.991,105.983,110,
14.8456,7.78366,10.0456,105.974,110.007,105.93,110,
7.74604,10.0411,14.793,105.9,109.983,105.872,110,
10.0363,14.7535,7.68863,105.847,110.008,105.814,110,
7.6546,14.7036,10.0294,105.78,109.98,105.725,110,
7.58865,10.024,14.6356,105.686,109.975,105.649,110,
7.53034,10.0194,14.583,105.614,109.982,105.585,110,
14.5534,7.48237,10.0155,105.575,110.007,105.532,110,
7.44834,10.0131,14.5038,105.505,109.983,105.477,110,
10.0105,14.4674,7.39528,105.455,110.007,105.422,110,
7.36665,10.008,14.4238,105.394,109.983,105.365,110,
7.32333,10.0059,14.3825,105.337,109.986,105.311,110,
10.0041,14.346,7.27087,105.286,110.008,105.251,110,
7.24104,14.301,10.0021,105.224,109.985,105.179,110,
10.0011,14.2512,7.17583,105.154,110.007,105.119,110,
7.1454,10.0003,14.2051,105.089,109.984,105.061,110,
7.10448,10,14.1655,105.033,109.986,105.004,110,
14.1375,9.99988,7.05517,104.994,110.016,104.948,110,
7.02579,14.0913,10.0002,104.928,109.992,104.892,110,
14.0544,10.0008,6.97362,104.876,110.014,104.832,110,
10.0015,6.9393,14.0033,104.803,109.991,104.773,110,
10.0027,13.9685,6.89298,104.753,110.007,104.717,110,
6.8669,10.0044,13.924,104.69,109.983,104.658,110,
13.8954,6.82238,10.0065,104.648,110.006,104.606,110,
13.8537,10.0087,6.77516,104.588,110.015,104.543,110,
13.8128,6.74158,10.0116,104.528,110.006,104.486,110,
10.0138,13.768,6.69721,104.464,110.006,104.427,110,
6.67038,13.7288,10.0179,104.406,109.993,104.37,110,
13.6933,10.0213,6.61987,104.354,110.014,104.31,110,
10.0246,6.58839,13.6428,104.282,109.99,104.251,110,
13.6143,10.0294,6.54522,104.238,110.013,104.194,110,
6.51629,10.0341,13.5634,104.164,109.986,104.135,110,
6.48106,13.5313,10.0396,104.115,109.994,104.08,110,
10.043,6.44224,13.4902,104.056,109.992,104.026,110,
6.41016,10.0493,13.4514,103.998,109.987,103.969,110,
6.37838,13.4151,10.057,103.941,109.987,103.888,110,
10.0631,13.3653,6.31558,103.868,110.006,103.83,110,
10.0702,6.28305,13.3183,103.798,109.992,103.766,110,
13.2889,6.24708,10.0792,103.75,110.007,103.709,110,
13.2477,6.20915,10.0874,103.687,110.007,103.645,110,
6.18052,10.0939,13.2006,103.619,109.987,103.588,110,
13.175,6.14425,10.1023,103.576,110.007,103.538,110,
6.11682,10.1095,13.1303,103.51,109.989,103.48,110,
10.1168,13.0967,6.07499,103.459,110.003,103.422,110,
13.0677,6.04801,10.1277,103.41,110.009,103.367,110,
6.01758,13.0215,10.1376,103.339,109.995,103.306,110,
5.9876,10.1477,12.9741,103.268,109.98,103.225,110,
10.158,5.94039,12.9321,103.203,109.992,103.173,110,
10.1678,5.91011,12.8959,103.146,109.991,103.113,110,
12.8669,5.87698,10.1825,103.094,110.008,103.051,110,
10.1908,5.84625,12.8205,103.026,109.993,102.994,110,
5.81972,12.7881,10.2055,102.969,109.998,102.932,110,
10.2151,5.7839,12.7448,102.904,109.994,102.875,110,
10.2255,12.7166,5.75362,102.858,110.003,102.817,110,
10.2379,12.6802,5.72559,102.799,110.002,102.761,110,
10.2514,5.6995,12.6379,102.731,109.992,102.7,110,
10.2649,5.67042,12.6012,102.671,109.993,102.64,110,
10.2784,12.5694,5.63865,102.617,110.002,102.577,110,
12.5355,5.61286,10.2974,102.555,110.008,102.513,110,
12.5006,5.58753,10.3108,102.498,110.007,102.458,110,
5.5658,12.463,10.3244,102.437,109.998,102.404,110,
10.3344,5.53897,12.4267,102.381,109.993,102.35,110,
12.4035,10.3503,5.51303,102.336,110.009,102.295,110,
5.49684,12.3676,10.3658,102.275,109.999,102.241,110,
10.377,5.47001,12.3288,102.216,109.992,102.182,110,
5.45083,12.3014,10.3967,102.162,110,102.126,110,
5.42594,12.2648,10.4143,102.098,110,102.062,110,
5.40346,12.2309,10.4307,102.04,110,102.004,110,
12.2029,5.38053,10.446,101.99,110.006,101.953,110,
12.1722,10.4596,5.35774,101.938,110.008,101.895,110,
5.3408,12.1325,10.4809,101.867,110,101.832,110,
10.4938,5.31757,12.0936,101.807,109.991,101.772,110,
10.5136,12.0633,5.29359,101.749,110.001,101.71,110,
5.2792,10.5343,12.026,101.683,109.993,101.651,110,
10.5501,5.25896,11.9935,101.627,109.992,101.593,110,
11.9688,5.24052,10.5762,101.57,110.009,101.52,110,
10.5959,5.21699,11.9135,101.483,109.988,101.434,110,
5.19705,10.6257,11.873,101.403,109.993,101.371,110,
10.6432,11.8448,5.17637,101.351,109.999,101.311,110,
5.16482,10.6666,11.8088,101.284,109.994,101.253,110,
11.7878,10.6852,5.14834,101.239,110.006,101.201,110,
11.76,5.13739,10.7074,101.182,110.008,101.143,110,
5.12525,11.7237,10.7287,101.117,110.001,101.084,110,
5.11356,10.7462,11.691,101.06,109.993,101.028,110,
11.6681,10.7681,5.09842,101.01,110.005,100.969,110,
11.6367,5.08808,10.7943,100.945,110.008,100.906,110,
11.6068,5.07743,10.8165,100.886,110.008,100.848,110,
10.8327,11.5742,5.06694,100.831,109.998,100.794,110,
5.0605,10.8564,11.5435,100.77,109.995,100.737,110,
10.8757,5.05105,11.5159,100.717,109.994,100.684,110,
5.04401,10.9015,11.4864,100.655,109.995,100.623,110,
11.4638,5.03531,10.9291,100.599,110.008,100.561,110,
11.4354,10.9498,5.02812,100.544,110.005,100.503,110,
11.4068,5.02302,10.9763,100.482,110.007,100.445,110,
10.9956,5.01748,11.3714,100.42,109.993,100.385,110,
11.3521,5.01328,11.0249,100.366,110.008,100.329,110,
11.0421,5.00938,11.3188,100.309,109.993,100.275,110,
11.0671,11.2945,5.00563,100.254,109.997,100.212,110,
11.0943,11.2647,5.00324,100.191,109.996,100.15,110,
5.00144,11.1251,11.2328,100.12,109.996,100.088,110,
11.1476,5.00024,11.2065,100.066,109.993,100.029,110,
4.99979,11.1727,11.1721,99.9993,109.982,100,109.966,
11.1334,4.94103,11.1192,100.016,109.938,100,109.902,
11.0808,4.88107,11.0673,100.015,109.881,100,109.846,
11.033,11.0261,4.82096,100.008,109.841,100,109.794,
10.979,10.9733,4.7616,99.9937,109.78,100,109.733,
10.9328,10.9268,4.70914,100.007,109.729,100,109.681,
4.66387,10.8747,10.8679,99.9927,109.643,100,109.62,
10.8296,10.8222,4.59042,100.008,109.613,100,109.561,
10.7763,4.53946,10.7631,99.9858,109.538,100,109.503,
4.49419,10.7237,10.7177,100.006,109.474,100,109.453,
4.44053,10.6756,10.6693,99.9933,109.418,100,109.397,
4.38551,10.6276,10.621,99.993,109.364,100,109.342,
4.32526,10.5752,10.5669,100.009,109.304,100,109.281,
10.5257,10.5196,4.24881,100.006,109.267,100,109.22,
4.20519,10.4697,10.4635,100.006,109.187,100,109.164,
10.4301,10.4235,4.13834,99.9931,109.159,100,109.109,
4.09606,10.3742,10.3682,99.9938,109.078,100,109.054,
4.03671,10.3219,10.3136,99.9915,109.016,100,108.991,
10.2752,3.96835,10.2616,100.014,108.969,100,108.933,
10.2235,10.2177,3.9027,100.006,108.923,100,108.875,
10.1774,10.1706,3.84844,100.007,108.87,100,108.819,
3.79927,10.1148,10.1093,100.006,108.782,100,108.759,
3.74231,10.0648,10.0571,99.9923,108.722,100,108.698,
3.6873,10.0171,10.0098,100.007,108.667,100,108.643,
9.97574,3.62539,9.9633,99.9876,108.625,100,108.59,
3.56948,9.91519,9.90934,99.9942,108.551,100,108.526,
3.51207,9.86407,9.85808,99.9941,108.491,100,108.467,
9.8173,3.44207,9.80501,99.9879,108.441,100,108.405,
3.38855,9.75989,9.7536,99.9939,108.371,100,108.346,
9.71927,9.71268,3.31915,99.9936,108.338,100,108.29,
9.671,3.27164,9.65751,100.013,108.269,100,108.233,
3.22112,9.61464,9.6088,100.006,108.201,100,108.177,
9.57537,3.15801,9.56278,100.012,108.159,100,108.123,
9.52845,3.10435,9.51706,100.011,108.105,100,108.071,
9.48094,3.04754,9.46805,100.012,108.048,100,108.012,
9.43507,2.99388,9.41978,100.014,107.991,100,107.952,
9.38545,9.37946,2.92882,99.9944,107.945,100,107.902,
9.33509,9.32879,2.86781,99.9941,107.886,100,107.839,
9.28307,9.27648,2.80711,99.9939,107.823,100,107.778,
9.23121,9.22506,2.74415,99.9943,107.763,100,107.715,
9.18189,9.17425,2.68554,100.007,107.702,100,107.656,
9.13543,9.13003,2.62888,100.005,107.65,100,107.599,
9.08641,2.58031,9.07292,99.9878,107.578,100,107.541,
2.5325,9.03544,9.02975,100.005,107.517,100,107.493,
9.00007,2.47404,8.98643,99.9877,107.476,100,107.438,
2.41888,8.94131,8.93561,99.9949,107.405,100,107.378,
8.90324,2.35997,8.89139,99.9895,107.359,100,107.323,
2.3096,8.84807,8.84283,100.005,107.291,100,107.265,
8.80535,8.79711,2.23151,99.9927,107.248,100,107.202,
2.18399,8.74749,8.74105,100.006,107.169,100,107.141,
8.70627,8.70073,2.11399,99.9952,107.128,100,107.086,
8.6619,2.06602,8.65096,100.009,107.067,100,107.031,
2.01685,8.60869,8.60344,99.9955,107,100,106.972,
1.95809,8.56132,8.55503,100.005,106.941,100,106.913,
8.5228,1.89469,8.51021,100.011,106.894,100,106.858,
8.47154,1.83023,8.45939,100.01,106.831,100,106.795,
1.77747,8.41532,8.41023,99.9957,106.762,100,106.735,
1.71796,8.36931,8.36346,99.9951,106.704,100,106.675,
8.32763,1.65276,8.31639,99.9906,106.652,100,106.619,
8.28671,1.59864,8.27367,100.011,106.601,100,106.563,
1.54738,8.23185,8.22645,99.9956,106.532,100,106.503,
8.19363,8.18868,1.47813,99.9959,106.491,100,106.449,
8.14836,8.14206,1.41922,99.9949,106.433,100,106.39,
8.10264,8.09694,1.36226,99.9954,106.375,100,106.333,
8.05737,1.31024,8.04613,99.9909,106.311,100,106.276,
1.26273,8.00836,8.00296,100.004,106.25,100,106.221,
7.97088,1.20052,7.95949,99.9909,106.2,100,106.165,
7.92546,7.91782,1.13247,100.006,106.147,100,106.103,
1.08705,7.8724,7.86535,100.006,106.074,100,106.043,
1.02529,7.82398,7.81874,100.004,106.012,100,105.983,
7.78651,7.78021,0.954389,99.9951,105.967,100,105.925,
7.74124,7.73644,0.89578,99.9963,105.909,100,105.867,
0.850811,7.68908,7.68383,99.996,105.836,100,105.805,
7.64846,7.64261,0.771516,100.004,105.786,100,105.742,
0.724448,7.59509,7.58655,100.006,105.71,100,105.674,
7.55132,7.54563,0.644704,99.9957,105.656,100,105.617,
0.600634,7.50171,7.49586,100.004,105.587,100,105.556,
7.46543,7.46049,0.528834,99.9963,105.542,100,105.501,
7.41881,0.473222,7.40787,99.9919,105.473,100,105.437,
7.37744,0.417611,7.36755,99.9927,105.418,100,105.385,
0.368295,7.33008,7.32513,100.004,105.356,100,105.326,
7.2953,7.29035,0.298443,100.004,105.31,100,105.271,
7.25573,0.251226,7.24553,99.9926,105.251,100,105.216,
0.20161,7.21046,7.20551,100.004,105.191,100,105.161,
0.143001,7.16759,7.16294,100.003,105.132,100,105.101,
0.0812438,7.12397,7.11902,99.9965,105.071,100,105.038,
7.08574,7.07945,0.0212853,100.004,105.016,100,104.975,
0.0440695,7.03478,7.02968,100.004,104.945,100,104.913,
6.99671,0.111823,6.98756,99.9936,104.888,100,104.854,
6.95998,6.95563,0.171032,100.003,104.838,100,104.802,
6.92491,6.91981,0.222296,99.9965,104.787,100,104.75,
6.88953,0.266665,6.87889,99.9927,104.732,100,104.696,
6.85326,0.320478,6.84276,100.007,104.679,100,104.643,
6.81713,0.372492,6.80664,99.9929,104.626,100,104.591,
6.77726,6.77171,0.440845,99.9962,104.57,100,104.529,
0.487612,6.72974,6.72449,99.9965,104.502,100,104.467,
6.69571,0.553267,6.68642,100.006,104.446,100,104.41,
6.65629,0.612476,6.64715,99.9939,104.387,100,104.351,
0.663591,6.61327,6.60862,100.003,104.326,100,104.293,
0.723999,6.57445,6.56905,99.9965,104.266,100,104.232,
0.787255,6.53308,6.52828,99.9969,104.203,100,104.167,
6.4962,6.49156,0.865801,100.003,104.142,100,104.105,
6.46308,6.45858,0.919913,99.9971,104.09,100,104.051,
6.4241,6.42006,0.980022,100.003,104.028,100,103.991,
6.38798,6.38348,1.03878,99.9971,103.97,100,103.933,
1.08495,6.34526,6.34091,99.9972,103.906,100,103.87,
1.14416,6.30913,6.30419,100.003,103.846,100,103.811,
6.2805,6.27645,1.21311,100.003,103.795,100,103.758,
6.24752,6.24333,1.26872,100.003,103.74,100,103.703,
6.2129,1.31879,6.20346,99.9941,103.68,100,103.643,
1.3672,6.17527,6.17093,99.9973,103.624,100,103.588,
6.1462,1.43316,6.1366,99.9941,103.566,100,103.529,
6.10947,6.10527,1.50316,100.003,103.504,100,103.467,
6.07454,1.55742,6.06555,100.005,103.442,100,103.405,
6.03962,1.61978,6.03048,100.006,103.38,100,103.342,
6.00454,1.68199,5.99345,99.9933,103.316,100,103.269,
1.74119,5.96392,5.95987,99.9976,103.251,100,103.215,
5.93604,5.93259,1.81374,99.998,103.193,100,103.158,
5.90771,1.85946,5.89992,100.005,103.14,100,103.104,
1.91358,5.87218,5.86784,99.9974,103.08,100,103.042,
5.84745,1.97593,5.83906,100.005,103.024,100,102.986,
5.81792,5.81432,2.03874,100.002,102.967,100,102.934,
2.07876,5.78644,5.7833,100.002,102.914,100,102.879,
5.76201,2.14472,5.75377,100.005,102.855,100,102.818,
5.73323,5.72903,2.21082,100.002,102.796,100,102.759,
5.7052,2.25879,5.69831,99.9961,102.741,100,102.706,
2.3048,5.67672,5.67282,99.9978,102.689,100,102.65,
2.36881,5.64614,5.64314,99.9983,102.625,100,102.588,
5.62471,2.43222,5.61736,100.004,102.568,100,102.531,
5.59728,2.49143,5.59008,100.004,102.508,100,102.47,
2.54824,5.5655,5.55905,100.004,102.445,100,102.394,
5.53672,5.53372,2.63652,100.002,102.369,100,102.335,
5.51273,2.68524,5.50674,99.9967,102.315,100,102.278,
2.73711,5.48485,5.48215,99.9985,102.258,100,102.22,
2.79002,5.46342,5.46012,100.002,102.205,100,102.166,
5.44243,5.43973,2.86617,100.001,102.139,100,102.105,
2.90559,5.41785,5.4153,100.001,102.09,100,102.052,
5.40106,2.9636,5.39536,100.003,102.036,100,102,
5.38053,3.01951,5.37528,99.9972,101.98,100,101.946,
5.36074,5.35819,3.08232,99.9986,101.922,100,101.888,
3.12339,5.3381,5.33571,100.001,101.873,100,101.836,
3.17615,5.31952,5.31682,99.9986,101.819,100,101.78,
5.30378,5.30108,3.24645,99.9986,101.758,100,101.724,
5.28504,3.29427,5.28039,100.002,101.705,100,101.67,
5.26645,5.26376,3.36082,100.001,101.643,100,101.61,
5.24862,5.24652,3.41763,100.001,101.586,100,101.555,
5.23258,5.23033,3.4719,99.9988,101.531,100,101.499,
5.21579,5.21339,3.53111,99.9987,101.472,100,101.44,
5.20035,5.1981,3.58477,99.9988,101.418,100,101.387,
5.18371,5.18161,3.64593,100.001,101.357,100,101.319,
5.16632,5.16452,3.71398,100.001,101.289,100,101.256,
5.15133,5.14909,3.77634,100.001,101.226,100,101.194,
5.13784,3.8246,5.13425,99.9982,101.175,100,101.138,
3.88096,5.1221,5.12075,99.9993,101.117,100,101.08,
3.93313,5.11101,5.10906,100.001,101.064,100,101.021,
5.09962,4.00298,5.09692,99.9986,100.997,100,100.963,
4.0493,5.08793,5.08658,100.001,100.948,100,100.907,
5.07923,4.113,5.07684,99.9988,100.887,100,100.853,
5.07039,5.06889,4.17341,100.001,100.828,100,100.798,
5.06095,4.22423,5.0584,99.9987,100.776,100,100.738,
5.0515,4.28643,5.04925,100.001,100.713,100,100.675,
5.04326,5.04236,4.35389,99.9995,100.647,100,100.62,
4.39271,5.03576,5.03486,100,100.606,100,100.563,
5.02977,4.45851,5.02812,100.001,100.541,100,100.504,
4.50738,5.02332,5.02272,99.9997,100.491,100,100.451,
5.01913,5.01853,4.57423,99.9997,100.426,100,100.399,
5.01493,4.6219,5.01373,99.9994,100.378,100,100.342,
5.00983,4.69295,5.00878,100.001,100.307,100,100.259,
5.00578,4.76355,5.00518,99.9997,100.236,100,100.201,
4.81707,5.00294,5.00279,99.9999,100.182,100,100.14,
4.87388,5.00129,5.00114,99.9999,100.126,100,100.082,
5.00024,5.00024,4.94643,100,100.054,100,100.024,
4.99079,4.99979,4.99979,100,100.009,100,99.9648,
5.05225,5.00024,5.00039,99.9999,99.9478,100,99.9056,
5.00114,5.00129,5.12735,100,99.8722,100,99.8446,
5.16992,5.00294,5.00324,100,99.8303,100,99.7902,
5.00489,5.00533,5.24217,99.9998,99.7571,100,99.7279,
5.00818,5.29404,5.00908,100,99.706,100,99.6681,
5.01223,5.35744,5.01313,99.9995,99.6425,100,99.6074,
5.01643,5.01703,5.42115,99.9997,99.5779,100,99.5509,
5.46102,5.02167,5.02242,100,99.5398,100,99.4953,
5.51438,5.02722,5.02797,100,99.4868,100,99.442,
5.57299,5.03337,5.03426,99.9995,99.4281,100,99.3852,
5.03891,5.6343,5.04086,99.999,99.3655,100,99.329,
5.04731,5.69741,5.04925,100.001,99.3025,100,99.2674,
5.0554,5.0566,5.76141,100.001,99.2369,100,99.2102,
5.79978,5.06484,5.06589,99.9995,99.202,100,99.1573,
5.07354,5.07474,5.87563,100.001,99.1224,100,99.0945,
5.08388,5.08553,5.93724,99.9992,99.0603,100,99.0332,
5.97726,5.09572,5.09707,100.001,99.0246,100,98.9839,
6.02823,5.10607,5.10756,99.9992,98.974,100,98.9279,
5.11551,6.08908,5.11866,100.002,98.9108,100,98.8765,
5.1281,5.13275,6.16928,99.9976,98.8261,100,98.7859,
5.15013,6.26177,5.15883,99.9955,98.7359,100,98.6791,
6.33312,5.17652,5.17817,99.9991,98.6697,100,98.6264,
5.18836,5.19001,6.40072,100.001,98.5958,100,98.5705,
5.2029,5.2053,6.45558,100.001,98.5408,100,98.5149,
5.21924,5.22104,6.50999,100.001,98.487,100,98.4614,
5.23378,6.55646,5.23887,100.003,98.4432,100,98.406,
5.25161,5.25416,6.62107,100.001,98.3754,100,98.3495,
5.27035,5.27245,6.68222,99.9989,98.3136,100,98.2888,
6.7233,5.29134,5.29389,100.001,98.2809,100,98.2314,
5.30902,6.7924,5.31397,99.9974,98.2075,100,98.1716,
5.33031,5.33316,6.8624,100.002,98.1335,100,98.1007,
5.35279,6.91921,5.35789,100.003,98.0804,100,98.0454,
6.97317,5.37783,5.38008,99.9988,98.0308,100,97.9859,
7.02833,5.39896,5.40166,100.001,97.9766,100,97.9269,
7.08709,5.42115,5.42414,100.002,97.9178,100,97.8674,
5.43928,5.44183,7.1565,99.9986,97.8384,100,97.816,
5.46237,7.20746,5.46896,99.9964,97.7926,100,97.755,
7.26172,5.49115,5.4955,100.002,97.7444,100,97.6811,
7.33397,5.52053,5.52398,99.9981,97.6708,100,97.6234,
7.39348,5.54661,5.54946,100.002,97.6117,100,97.5642,
5.56775,7.45854,5.57449,99.9962,97.5408,100,97.5061,
5.59548,7.51939,5.60237,99.9961,97.4807,100,97.4433,
7.57246,5.6274,5.63055,99.9982,97.4343,100,97.3808,
5.65214,5.65543,7.64995,100.002,97.3444,100,97.3216,
5.67792,7.69687,5.68496,99.996,97.3037,100,97.2648,
5.70475,7.75353,5.71225,100.004,97.247,100,97.2088,
5.73503,5.73848,7.82233,99.998,97.1721,100,97.149,
5.76366,5.76801,7.88319,99.9975,97.11,100,97.0874,
5.79379,7.93476,5.80173,100.005,97.0654,100,97.0285,
5.82557,5.82901,8.00311,99.998,96.9908,100,96.9671,
5.85345,5.8569,8.05722,99.998,96.9364,100,96.9142,
8.10444,5.88882,5.89227,99.998,96.9017,100,96.8535,
5.91386,8.16575,5.92195,100.005,96.8342,100,96.7988,
5.94608,5.95013,8.23395,99.9976,96.7582,100,96.7372,
5.97996,5.98386,8.29436,99.9977,96.6987,100,96.6711,
6.01204,6.01564,8.35267,100.002,96.6399,100,96.6203,
6.04591,8.40543,6.05311,99.9956,96.5945,100,96.5586,
6.07769,6.08159,8.46869,100.002,96.5243,100,96.503,
8.521,6.12371,6.12761,100.002,96.4916,100,96.4157,
6.16358,6.16733,8.61828,99.9977,96.3738,100,96.3522,
6.19821,8.67,6.20675,100.005,96.3302,100,96.2945,
6.23149,8.72621,6.24093,100.006,96.2744,100,96.2359,
6.26581,8.78497,6.27586,100.006,96.2148,100,96.1773,
8.83428,6.30553,6.31003,99.9972,96.1744,100,96.1223,
6.33581,6.33986,8.90519,99.9974,96.0866,100,96.0657,
8.94851,6.37569,6.38018,99.9971,96.0602,100,96.0086,
