Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
9.01431,6.41961,6.42395,99.9972,95.9981,100,95.9263,
6.46457,9.10814,6.47672,100.008,95.8911,100,95.8435,
6.51029,9.18309,6.52768,100.011,95.8168,100,95.7615,
9.25115,6.568,6.5722,100.003,95.7583,100,95.7062,
6.59723,6.60143,9.3186,99.9972,95.6715,100,95.6527,
9.36087,6.63935,6.64505,99.9962,95.6493,100,95.5938,
6.67458,6.67878,9.43492,99.9972,95.556,100,95.5366,
6.714,6.7188,9.49488,99.9968,95.4957,100,95.4759,
6.74968,6.75402,9.54869,100.003,95.441,100,95.4239,
6.7891,6.79375,9.60775,99.9968,95.3815,100,95.3632,
6.83197,9.66321,6.84126,99.9936,95.3362,100,95.3021,
6.87184,6.87754,9.73006,99.9961,95.2587,100,95.2408,
6.91097,9.79257,6.9321,100.015,95.2013,100,95.1547,
9.85673,6.97542,6.98052,100.004,95.1537,100,95.1017,
9.90769,7.0123,7.01679,99.9968,95.1041,100,95.0491,
7.04527,9.97155,7.05622,100.008,95.0281,100.009,95,
7.08979,7.04752,9.99988,100.03,94.9969,100.07,95,
10.0003,7.13866,6.99776,100.1,94.9958,100.133,95,
6.96628,10.0011,7.18782,100.157,95.0075,100.193,95,
10.002,6.91951,7.23054,100.22,95.0041,100.25,95,
7.26307,10.0036,6.87304,100.276,94.9923,100.313,95,
7.31074,6.83452,10.0059,100.337,94.9961,100.376,95,
6.79809,10.008,7.36605,100.402,95.0077,100.438,95,
7.40053,10.0105,6.74713,100.462,94.9935,100.497,95,
10.0126,6.71745,7.44834,100.518,95.0048,100.548,95,
6.68357,10.0162,7.49136,100.573,95.0071,100.608,95,
6.64595,7.52944,10.0201,100.626,95.0028,100.665,95,
7.56586,10.0234,6.59918,100.685,94.9927,100.722,95,
6.57265,7.61263,10.0279,100.738,95.0017,100.778,95,
10.0311,7.6555,6.52678,100.8,94.9981,100.834,95,
6.4956,10.0369,7.70901,100.862,95.0071,100.896,95,
7.74454,10.0421,6.44674,100.921,94.9924,100.959,95,
10.0477,7.79835,6.40836,100.987,94.9985,101.019,95,
6.38588,10.0531,7.84257,101.036,95.0078,101.07,95,
7.87345,6.34781,10.0598,101.085,94.9943,101.125,95,
10.0646,7.92321,6.30673,101.15,94.9979,101.185,95,
10.0711,7.96624,6.27511,101.204,94.9992,101.235,95,
10.0771,8.00506,6.24468,101.254,94.9991,101.286,95,
8.04313,10.0852,6.2108,101.306,94.9922,101.344,95,
6.18592,8.09335,10.0937,101.362,95.0001,101.403,95,
6.14949,10.1014,8.14911,101.43,95.0075,101.464,95,
8.18269,6.11172,10.1105,101.48,94.9932,101.521,95,
10.1166,8.2329,6.07559,101.543,95,101.577,95,
8.27382,6.04681,10.1285,101.595,94.9924,101.638,95,
6.01399,8.33168,10.1387,101.662,95,101.701,95,
5.98311,10.1472,8.3834,101.724,95.0073,101.759,95,
8.42042,5.94563,10.1586,101.778,94.993,101.817,95,
8.46539,10.1675,5.91146,101.836,94.9927,101.876,95,
10.1766,5.88523,8.5243,101.901,95.0086,101.934,95,
8.56192,5.85255,10.191,101.953,94.9923,101.993,95,
5.82677,10.2009,8.62038,102.018,95.0073,102.052,95,
10.2117,8.6649,5.78824,102.079,95.0014,102.111,95,
5.76951,10.2238,8.71362,102.132,95.0081,102.165,95,
10.2348,8.75499,5.73278,102.189,95.0007,102.224,95,
10.2478,5.7064,8.8127,102.255,95.0096,102.286,95,
8.85242,10.264,5.67252,102.309,94.9922,102.35,95,
8.90399,5.64584,10.2818,102.37,94.9862,102.428,95,
8.9617,10.2943,5.61107,102.441,94.9926,102.483,95,
5.59128,10.3087,9.02405,102.509,95.0079,102.542,95,
10.3205,9.06378,5.5604,102.562,95.0022,102.594,95,
5.54271,10.3364,9.11669,102.62,95.0077,102.653,95,
5.51798,10.3511,9.16391,102.676,95.0068,102.71,95,
9.20138,10.3661,5.48785,102.727,94.9935,102.765,95,
9.2486,5.46746,10.383,102.782,94.9908,102.823,95,
5.44573,10.3976,9.3117,102.853,95.0073,102.885,95,
10.4116,5.4207,9.36027,102.912,95.0097,102.941,95,
10.4262,9.39819,5.39851,102.959,95.003,102.992,95,
5.38397,10.4428,9.44766,103.014,95.007,103.044,95,
10.4577,5.35999,9.49728,103.073,95.0101,103.103,95,
10.4747,9.54,5.33721,103.126,95.0028,103.162,95,
10.493,9.59291,5.31562,103.188,95.0036,103.225,95,
9.64043,5.29703,10.517,103.244,94.989,103.284,95,
10.531,9.69709,5.2753,103.31,95.003,103.347,95,
5.26181,9.74805,10.554,103.367,94.9968,103.404,95,
5.24382,9.79797,10.5732,103.425,94.9956,103.463,95,
5.22658,9.84773,10.5915,103.483,94.9967,103.518,95,
9.89165,5.20814,10.6113,103.536,94.9885,103.579,95,
9.94292,10.6285,5.19016,103.596,94.9934,103.635,95,
5.17832,10.6483,10.005,103.664,95.007,103.693,95,
10.6641,10.0454,5.16108,103.714,95.0052,103.749,95,
10.684,5.14909,10.1035,103.778,95.0149,103.812,95,
10.1445,5.13425,10.7117,103.828,94.9895,103.866,95,
10.1896,5.12195,10.7314,103.88,94.9869,103.923,95,
10.2417,10.7504,5.10831,103.94,94.9922,103.981,95,
10.7682,10.2973,5.09722,104.003,95.0053,104.038,95,
10.3403,10.7922,5.08643,104.052,94.9924,104.096,95,
10.3925,10.8143,5.07579,104.112,94.9935,104.155,95,
10.8346,10.4517,5.06589,104.179,95.0061,104.214,95,
10.4968,5.05735,10.8636,104.23,94.9862,104.274,95,
10.5452,5.04985,10.8843,104.285,94.9884,104.324,95,
10.5915,5.04251,10.9061,104.338,94.9859,104.382,95,
5.03666,10.9249,10.6524,104.405,95.0067,104.434,95,
5.02962,10.9492,10.7131,104.474,95.0149,104.512,95,
10.9766,10.7654,5.02092,104.534,95.0066,104.57,95,
10.9982,5.01703,10.8191,104.594,95.0151,104.623,95,
10.8603,5.01208,11.0312,104.641,94.9847,104.687,95,
10.9124,5.00848,11.0556,104.7,94.9857,104.743,95,
5.00593,10.9675,11.0784,104.761,94.9942,104.797,95,
11.0995,5.00294,11.0291,104.831,95.0136,104.86,95,
5.00144,11.0715,11.1302,104.878,94.9914,104.916,95,
11.1496,5.00024,11.1311,104.945,95.0139,104.974,95,
11.1763,11.1784,4.99979,104.998,95.0068,105.035,95,
11.2233,5.00024,11.2088,105.048,94.9846,105.093,95,
5.00114,11.2876,11.238,105.12,94.9918,105.159,95,
5.00279,11.2608,11.3459,105.185,95.0073,105.214,95,
5.00518,11.2888,11.3999,105.245,95.0067,105.274,95,
5.00833,11.4467,11.3196,105.297,94.9922,105.332,95,
11.4954,11.3452,5.01328,105.351,94.9925,105.394,95,
11.3704,5.01748,11.5639,105.427,95.0164,105.456,95,
11.4002,11.6126,5.02392,105.481,95.0082,105.518,95,
5.02782,11.4315,11.6708,105.546,95.0063,105.575,95,
11.7079,11.4584,5.03621,105.586,94.9926,105.633,95,
11.7655,5.04281,11.4928,105.65,94.9843,105.692,95,
5.0488,11.8199,11.5219,105.711,94.9846,105.758,95,
11.874,11.5492,5.06125,105.769,94.992,105.813,95,
11.5729,5.06889,11.9383,105.842,95.0177,105.87,95,
11.9793,11.6084,5.08058,105.885,94.9902,105.931,95,
12.0364,5.09033,11.643,105.948,94.9832,105.991,95,
12.0831,5.10037,11.6693,105.999,94.9836,106.042,95,
5.11026,12.1425,11.6999,106.066,94.9891,106.103,95,
5.12255,11.7258,12.2023,106.133,95.0074,106.161,95,
11.7517,12.2479,5.13919,106.18,95.0108,106.217,95,
11.785,12.3045,5.15403,106.242,95.0097,106.28,95,
5.16422,12.3565,11.8222,106.301,94.9913,106.333,95,
5.17906,11.85,12.418,106.369,95.0091,106.397,95,
12.4624,5.1984,11.889,106.414,94.9818,106.459,95,
12.5147,5.21489,11.9203,106.471,94.9812,106.517,95,
5.22868,12.5736,11.9506,106.538,94.99,106.572,95,
11.973,12.6232,5.24997,106.589,95.0102,106.631,95,
12.0061,12.679,5.26765,106.65,95.0106,106.684,95,
12.7209,12.0391,5.28549,106.694,94.994,106.743,95,
12.0677,5.30123,12.7873,106.771,95.018,106.799,95,
12.8272,5.32102,12.108,106.811,94.9821,106.854,95,
5.33736,12.8851,12.1393,106.877,94.9893,106.911,95,
12.9341,5.36239,12.1752,106.927,94.9788,106.975,95,
12.989,5.38382,12.2099,106.986,94.9766,107.037,95,
12.2357,5.40721,13.0605,107.067,95.0194,107.093,95,
5.42474,13.1029,12.2746,107.113,94.9892,107.147,95,
5.44528,12.3017,13.1607,107.178,95.0097,107.205,95,
5.47016,13.2083,12.342,107.227,94.9865,107.263,95,
5.4931,13.2618,12.375,107.285,94.9884,107.319,95,
5.51678,12.4036,13.3187,107.348,95.0062,107.374,95,
5.54166,13.3679,12.4426,107.4,94.9887,107.431,95,
13.4082,12.4688,5.57029,107.438,94.9933,107.483,95,
12.4994,5.59308,13.4758,107.516,95.0205,107.542,95,
12.5331,5.61856,13.5281,107.572,95.021,107.599,95,
13.5706,12.5746,5.65064,107.612,94.9923,107.662,95,
13.6251,5.67327,12.6133,107.673,94.9819,107.716,95,
5.69816,12.6454,13.6923,107.75,95.0068,107.773,95,
13.7344,12.6812,5.73323,107.788,94.9938,107.834,95,
12.7122,13.7945,5.76201,107.854,95.0143,107.892,95,
12.7505,5.78884,13.8663,107.938,95.0318,107.973,95,
13.9171,12.8029,5.83186,107.984,94.9933,108.031,95,
13.9733,5.86004,12.8463,108.046,94.9771,108.093,95,
5.88583,12.8818,14.0513,108.14,95.01,108.172,95,
5.92645,12.9256,14.1115,108.201,95.0059,108.224,95,
5.95867,14.1613,12.9678,108.252,94.986,108.284,95,
5.98955,12.9987,14.2199,108.317,95.0074,108.341,95,
14.2593,13.0348,6.02868,108.349,94.993,108.397,95,
13.0645,6.05566,14.3242,108.426,95.0246,108.453,95,
6.08774,13.111,14.3855,108.494,95.0105,108.525,95,
6.12656,14.441,13.1601,108.55,94.9849,108.583,95,
6.16133,14.4986,13.2002,108.612,94.9841,108.646,95,
6.19656,13.2343,14.5611,108.681,95.0063,108.704,95,
13.267,14.6084,6.23973,108.724,95.0157,108.761,95,
14.6564,13.3099,6.27466,108.772,94.9938,108.819,95,
13.3412,14.7132,6.30673,108.835,95.0139,108.871,95,
14.7589,6.33656,13.3866,108.884,94.9787,108.927,95,
13.4147,14.8177,6.37554,108.946,95.0153,108.985,95,
6.40177,13.4566,14.8787,109.02,95.0098,109.043,95,
13.4905,6.44359,14.9336,109.075,95.0272,109.101,95,
13.5317,6.48256,14.9908,109.135,95.0266,109.162,95,
6.51494,15.0392,13.5825,109.187,94.9826,109.219,95,
13.6119,15.094,6.56171,109.239,95.0157,109.277,95,
6.58674,15.1454,13.6618,109.3,94.9738,109.342,95,
6.63036,13.6981,15.2151,109.377,95.0092,109.4,95,
15.2549,13.738,6.67773,109.406,94.992,109.455,95,
15.3095,13.7786,6.717,109.463,94.9899,109.514,95,
15.3642,6.75148,13.8233,109.524,94.9738,109.573,95,
6.78235,13.8567,15.4317,109.607,95.006,109.629,95,
6.82133,13.8961,15.4849,109.663,95.0054,109.684,95,
6.86135,13.9362,15.5469,109.731,95.0176,109.758,95,
13.9798,6.91426,15.6057,109.787,95.0238,109.81,95,
6.94589,14.0211,15.6544,109.841,95.0061,109.86,95,
6.97947,15.695,14.061,109.881,94.9811,109.914,95,
14.088,15.7479,7.02833,109.93,95.0226,109.968,95,
14.1282,15.7989,7.05726,109.99,95.01,110,95.021,
14.1153,15.7965,7.03298,110.003,95.0255,110,95.0832,
6.99851,14.0649,15.7751,109.994,95.1094,110,95.1454,
14.0315,15.7604,6.95099,110.004,95.147,110,95.1996,
15.7445,6.91561,13.9802,110.003,95.2411,110,95.2591,
6.88009,15.725,13.9392,109.997,95.3006,110,95.3183,
13.9047,15.7055,6.82687,110.003,95.3295,110,95.3802,
15.6904,13.859,6.7858,110.007,95.4047,110,95.441,
15.6727,6.75103,13.8125,110.003,95.482,110,95.5014,
13.7795,6.70891,15.6508,109.997,95.5104,110,95.5624,
6.67578,15.6358,13.7293,109.996,95.6029,110,95.6216,
6.6392,15.6211,13.692,109.997,95.6579,110,95.6756,
15.6067,6.59693,13.6518,110.003,95.7173,110,95.7358,
15.5913,6.55976,13.6149,110.003,95.7693,110,95.7878,
15.5763,13.5807,6.51869,110.006,95.8121,110,95.8458,
6.48886,15.5576,13.5347,109.997,95.8883,110,95.9086,
6.45048,15.5417,13.4947,109.997,95.9469,110,95.967,
15.5297,13.464,6.40746,110.006,95.9835,110,96.0208,
6.38153,15.5132,13.4166,109.997,96.0686,110,96.0902,
6.33626,13.3772,15.4931,109.994,96.1143,110,96.1497,
6.30404,15.4817,13.3376,109.997,96.182,110,96.2011,
13.3115,15.4687,6.26401,110.002,96.2062,110,96.2553,
15.4571,13.2712,6.23119,110.005,96.275,110,96.3079,
15.4432,6.19896,13.227,110.003,96.3507,110,96.3716,
6.16748,13.1922,15.4246,109.994,96.3944,110,96.4341,
15.4149,13.1534,6.12521,110.005,96.4557,110,96.4889,
13.1207,15.4,6.09103,110.003,96.4978,110,96.5499,
13.0825,6.0624,15.3834,109.995,96.5549,110,96.6225,
6.02508,13.03,15.3686,109.995,96.6465,110,96.6838,
12.9974,15.3576,5.98296,110.003,96.6895,110,96.7436,
12.9606,5.95703,15.3441,109.998,96.7486,110,96.7942,
5.93019,15.3338,12.9163,109.998,96.8316,110,96.8525,
15.3228,5.89527,12.8755,110.002,96.8994,110,96.9218,
15.3083,12.8376,5.85345,110.004,96.95,110,96.9855,
15.2963,5.82497,12.7948,110.002,97.0246,110,97.0474,
15.2852,5.79619,12.7571,110.002,97.0874,110,97.1116,
12.7278,5.76306,15.2701,109.998,97.1196,110,97.1682,
15.2627,12.6899,5.73353,110.004,97.1878,110,97.2235,
12.659,5.70895,15.2495,109.998,97.2319,110,97.28,
15.2419,12.6186,5.67747,110.004,97.3046,110,97.3398,
12.5892,15.2302,5.65079,110.001,97.3458,110,97.3952,
12.5546,5.6283,15.2197,109.998,97.4042,110,97.4508,
5.60642,15.2116,12.5132,109.998,97.4833,110,97.5055,
12.4871,15.202,5.57344,110.002,97.5155,110,97.5662,
15.1938,12.4481,5.54916,110.003,97.5866,110,97.6224,
15.1842,12.4122,5.52263,110.003,97.6468,110,97.6832,
15.1752,12.3769,5.49774,110.003,97.7067,110,97.7424,
5.48051,15.1655,12.3372,109.998,97.7807,110,97.8058,
15.1574,5.45128,12.3005,110.001,97.8429,110,97.8662,
15.1485,5.42729,12.2666,110.001,97.8997,110,97.9222,
12.2426,15.1398,5.40241,110.001,97.9318,110,97.9829,
12.2083,15.132,5.38023,110.002,97.992,110,98.0424,
15.125,5.36089,12.1647,110.001,98.0773,110,98.1025,
5.3441,15.1173,12.1338,109.999,98.1318,110,98.1567,
5.32282,15.1098,12.0998,109.999,98.1915,110,98.2165,
15.1043,12.0741,5.30018,110.002,98.2331,110,98.2697,
5.28489,15.0965,12.0359,109.999,98.3054,110,98.3307,
5.266,12.0055,15.0889,109.997,98.357,110,98.3929,
5.24622,11.9718,15.0823,109.998,98.4176,110,98.454,
15.0784,5.22853,11.9385,110.001,98.482,110,98.5066,
15.0722,5.21099,11.9046,110.001,98.5443,110,98.57,
15.0665,11.8779,5.19315,110.002,98.5899,110,98.625,
11.853,5.18026,15.0602,109.999,98.6328,110,98.6813,
11.8208,15.0557,5.16333,110.001,98.6936,110,98.7405,
11.789,15.0506,5.14849,110.001,98.7533,110,98.8012,
5.13769,15.0458,11.7489,109.999,98.8351,110,98.8616,
5.12405,11.7208,15.0407,109.998,98.8862,110,98.9206,
11.6963,15.0371,5.10951,110,98.9309,110,98.9747,
5.10007,11.6613,15.0326,109.998,99.0009,110,99.0372,
11.6363,5.08808,15.029,109.999,99.0477,110,99.0913,
5.07923,11.6042,15.0256,109.998,99.1126,110,99.1497,
15.0232,11.5757,5.06739,110.001,99.169,110,99.2053,
5.06095,11.5477,15.0196,109.999,99.2251,110,99.2612,
11.523,5.05075,15.0166,109.999,99.2725,110,99.3207,
15.0145,5.04281,11.4844,110,99.354,110,99.3814,
5.03651,11.4612,15.0115,109.999,99.3996,110,99.4383,
11.4362,5.02917,15.0094,109.999,99.4501,110,99.4954,
15.0076,5.02287,11.3996,110,99.5278,110,99.5534,
11.3791,5.01763,15.0057,110,99.569,110,99.6123,
11.3528,5.01328,15.0042,110,99.6242,110,99.6698,
15.0033,5.00983,11.3205,110,99.6945,110,99.7218,
15.0022,11.2963,5.00608,110,99.7457,110,99.7804,
11.2753,5.00399,15.0012,110,99.7904,110,99.8339,
5.00234,11.2473,15.0006,110,99.8518,110,99.8866,
5.00084,15.0001,11.2188,110,99.9144,110,99.9416,
5.00009,11.1901,15,110,99.9783,110,100.031,
11.1605,5.00024,15,110,100.044,110,100.088,
5.00084,15.0003,11.1292,110,100.115,110,100.143,
11.1091,15.0007,5.00294,110,100.161,110,100.205,
11.0824,15.0016,5.00548,110,100.223,110,100.265,
5.00788,11.0541,15.0028,110,100.289,110,100.328,
15.0037,11.0304,5.01223,109.999,100.345,110,100.38,
11.0088,5.01613,15.0055,110,100.397,110,100.441,
10.9848,5.02092,15.0072,110,100.455,110,100.496,
5.02572,15.0088,10.9562,110,100.522,110,100.552,
5.03142,10.9376,15.0109,110.001,100.569,110,100.604,
10.9174,15.013,5.04011,109.999,100.621,110,100.663,
10.8933,5.04671,15.0159,110,100.681,110,100.722,
10.8729,15.018,5.05525,109.999,100.733,110,100.774,
10.8487,15.0213,5.06484,109.999,100.795,110,100.838,
15.0239,5.07354,10.8197,109.999,100.866,110,100.898,
10.8026,5.08388,15.0284,110,100.915,110,100.956,
15.031,5.09377,10.7744,109.999,100.985,110,101.026,
15.0358,5.10816,10.7506,109.999,101.051,110,101.082,
15.04,10.7315,5.1221,109.998,101.105,110,101.139,
10.7131,15.0451,5.13529,109.999,101.159,110,101.2,
5.14429,10.6916,15.0499,110.002,101.217,110,101.254,
10.6743,5.15943,15.0545,110.001,101.269,110,101.31,
15.0583,5.17457,10.6485,109.999,101.337,110,101.368,
5.18716,10.6318,15.0649,110.002,101.389,110,101.426,
10.6142,5.20515,15.0703,110.001,101.444,110,101.482,
10.5948,5.22179,15.076,110.001,101.503,110,101.541,
5.23588,10.5743,15.0821,110.003,101.563,110,101.606,
10.5546,15.0881,5.26106,109.999,101.626,110,101.665,
5.2753,10.5334,15.0956,110.002,101.69,110,101.726,
5.29568,10.5139,15.1028,110.003,101.753,110,101.79,
15.108,5.31802,10.493,109.999,101.816,110,101.85,
15.1157,5.33945,10.4744,109.999,101.878,110,101.912,
10.4619,15.1238,5.36344,109.998,101.93,110,101.971,
15.131,10.4415,5.38577,109.997,101.995,110,102.03,
10.429,5.40211,15.14,110.002,102.044,110,102.082,
5.4204,15.1464,10.4094,110.002,102.104,110,102.138,
10.3976,5.44633,15.1554,110.001,102.157,110,102.194,
15.1623,5.47076,10.3758,109.998,102.225,110,102.264,
15.1713,5.49639,10.3604,109.998,102.285,110,102.32,
5.51798,15.1813,10.3448,110.001,102.345,110,102.381,
10.3323,15.1917,5.55156,109.998,102.405,110,102.442,
15.1999,5.57494,10.3138,109.998,102.469,110,102.504,
15.2103,10.3006,5.60672,109.996,102.529,110,102.567,
15.2196,10.2877,5.63115,109.996,102.584,110,102.618,
15.2287,5.65289,10.2736,109.998,102.639,110,102.671,
5.67567,10.2626,15.2411,110.004,102.693,110,102.73,
5.70445,15.2504,10.2471,110.002,102.756,110,102.796,
5.73623,10.2346,15.2639,110.004,102.82,110,102.855,
5.76711,10.2213,15.2759,110.005,102.883,110,102.931,
5.80203,10.2079,15.289,110.004,102.951,110,102.988,
15.298,5.83741,10.1941,109.998,103.013,110,103.047,
5.86424,10.1839,15.3125,110.004,103.072,110,103.107,
10.1754,5.89602,15.3233,110.002,103.124,110,103.159,
5.9194,15.3323,10.1637,110.002,103.176,110,103.209,
5.94803,10.1555,15.345,110.005,103.229,110,103.264,
5.98131,15.3563,10.1439,110.002,103.29,110,103.324,
10.1363,15.3695,6.02208,109.998,103.35,110,103.386,
6.04726,10.1256,15.3841,110.005,103.409,110,103.445,
10.1177,6.08489,15.3991,110.005,103.471,110,103.523,
6.12161,15.412,10.1048,110.003,103.54,110,103.576,
10.0994,6.15669,15.4264,110.003,103.594,110,103.631,
6.18697,10.0904,15.4395,110.005,103.651,110,103.685,
10.0843,6.22354,15.4528,110.003,103.707,110,103.742,
15.4625,10.0762,6.26132,109.994,103.762,110,103.799,
15.4757,6.29025,10.0688,109.997,103.815,110,103.852,
15.4901,10.0631,6.33027,109.994,103.874,110,103.912,
10.057,15.5078,6.36744,109.997,103.938,110,103.97,
10.0513,6.39787,15.5239,110.003,103.993,110,104.028,
10.0453,6.43639,15.5396,110.003,104.055,110,104.089,
10.0403,15.5522,6.47492,109.997,104.109,110,104.144,
6.50265,15.5672,10.0342,110.003,104.163,110,104.199,
6.53742,10.0302,15.5841,110.006,104.22,110,104.255,
15.597,6.58224,10.0252,109.997,104.279,110,104.316,
6.61777,15.6159,10.0209,110.003,104.341,110,104.379,
6.65704,15.6324,10.0171,110.003,104.4,110,104.44,
15.6471,10.0143,6.70471,109.994,104.461,110,104.495,
6.73229,15.6649,10.0113,110.003,104.513,110,104.552,
6.77411,15.6827,10.0084,110.003,104.575,110,104.614,
6.81488,10.0065,15.7028,110.007,104.638,110,104.675,
15.7147,10.0045,6.8618,109.993,104.693,110,104.727,
6.89268,15.7346,10.0029,110.003,104.749,110,104.788,
10.0018,6.9375,15.7541,110.003,104.812,110,104.844,
15.7679,6.97947,10.0006,109.996,104.866,110,104.907,
7.01304,15.7877,10.0002,110.003,104.921,110,104.961,
15.8045,9.99988,7.06491,109.993,104.985,110,105.018,
7.09384,15.8238,10,110.003,105.036,110,105.076,
15.8427,10.0005,7.1562,109.989,105.109,110,105.159,
15.8685,7.20296,10.0017,109.996,105.181,110,105.221,
10.0026,7.24778,15.8951,110.006,105.254,110,105.294,
7.29335,15.9143,10.0051,110.004,105.313,110,105.352,
10.0066,7.34192,15.9368,110.004,105.381,110,105.413,
7.37969,15.9541,10.0096,110.004,105.43,110,105.471,
10.0119,15.9755,7.4356,109.996,105.501,110,105.533,
7.47008,10.0155,15.9992,110.009,105.558,110,105.594,
16.0146,7.52029,10.0194,109.996,105.612,110,105.654,
16.0368,7.56706,10.0234,109.996,105.675,110,105.716,
7.60798,16.0617,10.0279,110.005,105.737,110,105.779,
16.0795,10.0318,7.66359,109.991,105.8,110,105.837,
10.036,16.1028,7.70646,109.995,105.862,110,105.893,
10.0412,16.1243,7.75278,109.994,105.922,110,105.954,
10.0462,7.78846,16.148,110.005,105.978,110,106.009,
7.82473,16.1651,10.0532,110.004,106.02,110,106.062,
7.87045,10.0586,16.1903,110.009,106.086,110,106.121,
7.91572,16.2098,10.066,110.005,106.138,110,106.181,
16.2296,10.0723,7.97508,109.99,106.205,110,106.243,
8.0118,16.2567,10.0807,110.005,106.261,110,106.302,
16.2741,10.0867,8.06547,109.99,106.321,110,106.358,
16.2957,8.10249,10.0951,109.995,106.369,110,106.41,
16.3177,8.14626,10.103,109.995,106.424,110,106.469,
16.3418,10.1105,8.20202,109.989,106.494,110,106.531,
8.23335,10.119,16.3697,110.009,106.548,110,106.583,
8.28072,10.1282,16.3946,110.011,106.61,110,106.647,
16.4123,8.33423,10.1394,109.995,106.66,110,106.705,
10.1465,8.3837,16.4429,110.004,106.738,110,106.766,
16.4615,8.43091,10.1598,109.995,106.781,110,106.822,
8.46884,10.1685,16.4901,110.01,106.842,110,106.879,
8.51216,16.5091,10.1795,110.005,106.888,110,106.93,
8.55848,10.1887,16.5363,110.01,106.954,110,106.99,
10.1989,16.5581,8.61888,109.994,107.021,110,107.048,
16.5806,10.2123,8.6673,109.99,107.073,110,107.108,
16.6055,10.2244,8.71527,109.989,107.131,110,107.168,
10.2355,8.75904,16.638,110.005,107.201,110,107.228,
8.80371,10.2508,16.665,110.011,107.253,110,107.29,
16.6826,10.2629,8.86082,109.99,107.308,110,107.343,
10.2727,16.7074,8.90189,109.995,107.366,110,107.392,
16.7266,10.2856,8.94611,109.987,107.411,110,107.448,
16.7539,8.98838,10.3019,109.995,107.461,110,107.504,
9.0326,16.7885,10.3193,110.013,107.523,110,107.586,
16.8154,9.10425,10.3361,109.993,107.599,110,107.644,
10.3481,16.8465,9.16016,109.995,107.677,110,107.702,
9.19778,10.3653,16.8771,110.012,107.728,110,107.765,
10.3797,16.9017,9.26194,109.994,107.799,110,107.826,
9.29432,16.927,10.3986,110.007,107.832,110,107.881,
10.41,16.9534,9.35697,109.993,107.912,110,107.938,
10.4262,9.39774,16.9868,110.012,107.973,110,108.008,
9.45216,10.4485,17.017,110.012,108.029,110,108.064,
9.49728,17.039,10.4668,110.006,108.071,110,108.121,
9.54599,17.0658,10.4833,110.006,108.128,110,108.176,
17.0892,10.4978,9.60655,109.988,108.196,110,108.232,
17.1177,9.65077,10.5188,109.994,108.243,110,108.293,
10.5328,9.70278,17.1538,110.005,108.326,110,108.349,
9.74086,17.1754,10.5545,110.006,108.354,110,108.405,
17.2,10.5702,9.80306,109.987,108.424,110,108.462,
17.2279,9.84518,10.5908,109.994,108.47,110,108.517,
10.6035,9.89105,17.261,110.005,108.545,110,108.569,
10.6234,9.94157,17.2926,110.01,108.608,110,108.636,
17.3138,10.6464,10.0014,109.987,108.655,110,108.691,
